review_id,company_id,mode,goal,cluster_id,evidence_value
103138877.0,lululemon,none,,,0.0
103108240.0,lululemon,hindrance,stat,hindrance_stat,2.0
103087385.0,lululemon,fulfillment,stat,fulfillment_stat,2.0
103077604.0,lululemon,fulfillment,stat,fulfillment_stat,4.0
103059230.0,lululemon,fulfillment,aff,fulfillment_aff,2.0
103054293.0,lululemon,fulfillment,phys,fulfillment_phys,3.0
103033508.0,lululemon,hindrance,fam,hindrance_fam,2.5
103017628.0,lululemon,fulfillment,stat,fulfillment_stat,4.5
102971699.0,lululemon,fulfillment,phys,fulfillment_phys,7.0
102962589.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
102961434.0,lululemon,none,,,0.0
102944628.0,lululemon,fulfillment,aff,fulfillment_aff,2.5
102930366.0,lululemon,fulfillment,aff,fulfillment_aff,4.5
102918519.0,lululemon,fulfillment,fam,fulfillment_fam,9.0
102917187.0,lululemon,hindrance,phys,hindrance_phys,2.5
102901647.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
102891697.0,lululemon,none,,,0.0
102890919.0,lululemon,fulfillment,stat,fulfillment_stat,13.0
102873768.0,lululemon,fulfillment,phys,fulfillment_phys,1.0
102872828.0,lululemon,fulfillment,fam,fulfillment_fam,2.0
102869346.0,lululemon,fulfillment,aff,fulfillment_aff,2.0
102855284.0,lululemon,fulfillment,phys,fulfillment_phys,3.0
102852709.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
102846512.0,lululemon,fulfillment,aff,fulfillment_aff,3.75
102812919.0,lululemon,none,,,0.0
102806718.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
102806354.0,lululemon,none,,,0.0
102762506.0,lululemon,hindrance,phys,hindrance_phys,3.0
102762131.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
102751412.0,lululemon,hindrance,phys,hindrance_phys,2.5
102645283.0,lululemon,fulfillment,phys,fulfillment_phys,4.0
102586990.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
102581135.0,lululemon,none,,,0.0
102552520.0,lululemon,none,,,0.0
102540477.0,lululemon,none,,,0.0
102539059.0,lululemon,hindrance,selfprot,hindrance_selfprot,2.5
102537084.0,lululemon,none,,,0.0
102535165.0,lululemon,fulfillment,stat,fulfillment_stat,4.5
102531762.0,lululemon,fulfillment,aff,fulfillment_aff,2.0
102508015.0,lululemon,none,,,0.0
102490147.0,lululemon,hindrance,stat,hindrance_stat,2.0
102486785.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
102479915.0,lululemon,none,,,0.0
102477195.0,lululemon,fulfillment,stat,fulfillment_stat,2.0
102458467.0,lululemon,hindrance,phys,hindrance_phys,2.0
102402432.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
102381049.0,lululemon,fulfillment,phys,fulfillment_phys,2.5
102379832.0,lululemon,fulfillment,phys,fulfillment_phys,5.0
102352124.0,lululemon,fulfillment,phys,fulfillment_phys,4.5
102347417.0,lululemon,fulfillment,fam,fulfillment_fam,2.0
102346789.0,lululemon,fulfillment,selfprot,fulfillment_selfprot,5.0
102302893.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
102289381.0,lululemon,fulfillment,phys,fulfillment_phys,4.0
102283181.0,lululemon,none,,,0.0
102257216.0,lululemon,fulfillment,aff,fulfillment_aff,5.0
102255853.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
102237272.0,lululemon,none,,,0.0
102234675.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
102231969.0,lululemon,none,,,0.0
102227143.0,lululemon,none,,,0.0
102217280.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
102215227.0,lululemon,fulfillment,fam,fulfillment_fam,2.5
102204003.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
102168128.0,lululemon,fulfillment,fam,fulfillment_fam,9.0
102146748.0,lululemon,fulfillment,fam,fulfillment_fam,4.0
102095974.0,lululemon,none,,,0.0
102079255.0,lululemon,hindrance,aff,hindrance_aff,2.0
102069690.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
102051992.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
102045782.0,lululemon,fulfillment,fam,fulfillment_fam,9.0
102033593.0,lululemon,fulfillment,fam,fulfillment_fam,2.5
102017090.0,lululemon,hindrance,aff,hindrance_aff,2.5
101981218.0,lululemon,fulfillment,stat,fulfillment_stat,2.0
101976430.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
101935450.0,lululemon,none,,,0.0
101934952.0,lululemon,fulfillment,stat,fulfillment_stat,3.0
101925603.0,lululemon,none,,,0.0
101918902.0,lululemon,hindrance,phys,hindrance_phys,2.5
101901607.0,lululemon,none,,,0.0
101891761.0,lululemon,none,,,0.0
101812739.0,lululemon,none,,,0.0
101755570.0,lululemon,none,,,0.0
101697097.0,lululemon,fulfillment,phys,fulfillment_phys,2.5
101695681.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
101653796.0,lululemon,fulfillment,aff,fulfillment_aff,2.5
101642898.0,lululemon,none,,,0.0
101636968.0,lululemon,none,,,0.0
101634327.0,lululemon,none,,,0.0
101607441.0,lululemon,hindrance,phys,hindrance_phys,2.5
101605623.0,lululemon,fulfillment,phys,fulfillment_phys,3.75
101600234.0,lululemon,hindrance,phys,hindrance_phys,2.0
101586109.0,lululemon,fulfillment,fam,fulfillment_fam,4.0
101577458.0,lululemon,none,,,0.0
101567044.0,lululemon,fulfillment,phys,fulfillment_phys,2.5
101555150.0,lululemon,hindrance,stat,hindrance_stat,3.0
101517108.0,lululemon,hindrance,phys,hindrance_phys,2.0
101495047.0,lululemon,none,,,0.0
101484926.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
101469913.0,lululemon,none,,,0.0
101434980.0,lululemon,fulfillment,phys,fulfillment_phys,6.5
101404697.0,lululemon,fulfillment,phys,fulfillment_phys,4.5
101395871.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
101357441.0,lululemon,none,,,0.0
101357165.0,lululemon,none,,,0.0
101338803.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
101331455.0,lululemon,none,,,0.0
101307197.0,lululemon,none,,,0.0
101292004.0,lululemon,none,,,0.0
101268629.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
101263966.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
101244239.0,lululemon,hindrance,phys,hindrance_phys,2.5
101238762.0,lululemon,fulfillment,phys,fulfillment_phys,2.0
101232936.0,lululemon,fulfillment,aff,fulfillment_aff,2.0
