review_id,company_id,mode,goal,cluster_id,evidence_value
103107211.0,american_express,fulfillment,fam,fulfillment_fam,9.0
103091708.0,american_express,fulfillment,aff,fulfillment_aff,2.0
103091537.0,american_express,fulfillment,fam,fulfillment_fam,9.0
103084060.0,american_express,none,,,0.0
103079483.0,american_express,none,,,0.0
103078751.0,american_express,fulfillment,aff,fulfillment_aff,2.5
103062733.0,american_express,fulfillment,fam,fulfillment_fam,9.0
103051819.0,american_express,none,,,0.0
103050071.0,american_express,none,,,0.0
103048023.0,american_express,fulfillment,fam,fulfillment_fam,9.0
103034388.0,american_express,fulfillment,fam,fulfillment_fam,9.0
103034166.0,american_express,none,,,0.0
103030791.0,american_express,fulfillment,aff,fulfillment_aff,4.0
103025779.0,american_express,fulfillment,phys,fulfillment_phys,2.0
103022514.0,american_express,fulfillment,stat,fulfillment_stat,2.0
103019025.0,american_express,none,,,0.0
103011015.0,american_express,fulfillment,phys,fulfillment_phys,2.0
103006754.0,american_express,none,,,0.0
103005175.0,american_express,hindrance,aff,hindrance_aff,5.0
103001349.0,american_express,hindrance,phys,hindrance_phys,5.0
103000695.0,american_express,none,,,0.0
102994419.0,american_express,fulfillment,phys,fulfillment_phys,2.0
102978922.0,american_express,fulfillment,phys,fulfillment_phys,2.5
102973876.0,american_express,fulfillment,phys,fulfillment_phys,2.0
102967825.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102958140.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102953594.0,american_express,none,,,0.0
102950156.0,american_express,fulfillment,stat,fulfillment_stat,4.0
102949745.0,american_express,fulfillment,aff,fulfillment_aff,3.0
102949604.0,american_express,fulfillment,stat,fulfillment_stat,4.5
102947661.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102941589.0,american_express,fulfillment,stat,fulfillment_stat,12.5
102938905.0,american_express,fulfillment,fam,fulfillment_fam,4.5
102934336.0,american_express,none,,,0.0
102933484.0,american_express,none,,,0.0
102917481.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102912368.0,american_express,fulfillment,stat,fulfillment_stat,4.5
102911819.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102902690.0,american_express,fulfillment,phys,fulfillment_phys,4.0
102899828.0,american_express,none,,,0.0
102893573.0,american_express,fulfillment,phys,fulfillment_phys,2.0
102890538.0,american_express,hindrance,selfprot,hindrance_selfprot,2.0
102881873.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102871254.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102866259.0,american_express,none,,,0.0
102854718.0,american_express,fulfillment,fam,fulfillment_fam,4.0
102849098.0,american_express,fulfillment,fam,fulfillment_fam,22.5
102848024.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102846692.0,american_express,fulfillment,stat,fulfillment_stat,2.5
102845682.0,american_express,fulfillment,selfprot,fulfillment_selfprot,2.0
102845462.0,american_express,fulfillment,phys,fulfillment_phys,2.0
102837012.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102832067.0,american_express,fulfillment,fam,fulfillment_fam,22.5
102831230.0,american_express,none,,,0.0
102829841.0,american_express,fulfillment,phys,fulfillment_phys,4.0
102825771.0,american_express,none,,,0.0
102820505.0,american_express,fulfillment,stat,fulfillment_stat,4.0
102816835.0,american_express,fulfillment,aff,fulfillment_aff,2.0
102812199.0,american_express,none,,,0.0
102810366.0,american_express,fulfillment,phys,fulfillment_phys,2.0
102809840.0,american_express,hindrance,phys,hindrance_phys,4.0
102797386.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102783075.0,american_express,fulfillment,aff,fulfillment_aff,2.0
102782917.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102775625.0,american_express,fulfillment,fam,fulfillment_fam,10.25
102757317.0,american_express,hindrance,phys,hindrance_phys,2.0
102755437.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102748036.0,american_express,none,,,0.0
102737667.0,american_express,none,,,0.0
102737321.0,american_express,fulfillment,aff,fulfillment_aff,2.0
102722688.0,american_express,hindrance,stat,hindrance_stat,5.0
102720503.0,american_express,hindrance,fam,hindrance_fam,2.5
102716855.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102714692.0,american_express,fulfillment,fam,fulfillment_fam,13.5
102711801.0,american_express,fulfillment,fam,fulfillment_fam,1.0
102711258.0,american_express,fulfillment,stat,fulfillment_stat,4.5
102699520.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102698013.0,american_express,none,,,0.0
102697684.0,american_express,none,,,0.0
102694667.0,american_express,fulfillment,aff,fulfillment_aff,2.5
102691690.0,american_express,fulfillment,phys,fulfillment_phys,2.5
102686803.0,american_express,none,,,0.0
102677921.0,american_express,hindrance,fam,hindrance_fam,9.0
102666361.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102655992.0,american_express,none,,,0.0
102650945.0,american_express,fulfillment,aff,fulfillment_aff,2.5
102649061.0,american_express,fulfillment,aff,fulfillment_aff,2.0
102645023.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102630838.0,american_express,fulfillment,aff,fulfillment_aff,6.25
102627331.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102618826.0,american_express,none,,,0.0
102615850.0,american_express,fulfillment,fam,fulfillment_fam,4.0
102614039.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102610119.0,american_express,hindrance,fam,hindrance_fam,13.5
102603134.0,american_express,fulfillment,phys,fulfillment_phys,2.0
102595978.0,american_express,fulfillment,stat,fulfillment_stat,4.0
102595451.0,american_express,hindrance,phys,hindrance_phys,6.5
102589900.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102587568.0,american_express,none,,,0.0
102586158.0,american_express,hindrance,aff,hindrance_aff,2.0
102581561.0,american_express,none,,,0.0
102575736.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102574362.0,american_express,fulfillment,fam,fulfillment_fam,4.5
102569351.0,american_express,fulfillment,phys,fulfillment_phys,2.0
102560762.0,american_express,hindrance,phys,hindrance_phys,8.25
102555801.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102542349.0,american_express,fulfillment,stat,fulfillment_stat,4.5
102538987.0,american_express,fulfillment,phys,fulfillment_phys,8.25
102527125.0,american_express,hindrance,fam,hindrance_fam,9.0
102516709.0,american_express,none,,,0.0
102516124.0,american_express,fulfillment,phys,fulfillment_phys,5.0
102513780.0,american_express,none,,,0.0
102507452.0,american_express,fulfillment,fam,fulfillment_fam,2.5
102505932.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102495493.0,american_express,hindrance,fam,hindrance_fam,9.0
102495419.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102494177.0,american_express,fulfillment,stat,fulfillment_stat,4.0
102481853.0,american_express,fulfillment,fam,fulfillment_fam,9.0
102480271.0,american_express,none,,,0.0
102478608.0,american_express,fulfillment,fam,fulfillment_fam,4.0
102471729.0,american_express,hindrance,selfprot,hindrance_selfprot,2.0
102470591.0,american_express,fulfillment,fam,fulfillment_fam,17.5
102469200.0,american_express,fulfillment,stat,fulfillment_stat,2.0
102460947.0,american_express,fulfillment,fam,fulfillment_fam,4.5
102457195.0,american_express,none,,,0.0
102455005.0,american_express,fulfillment,stat,fulfillment_stat,4.5
102452452.0,american_express,none,,,0.0
102451567.0,american_express,fulfillment,fam,fulfillment_fam,11.0
